coingecko_id,name,symbol,market_cap_rank,asset_platform,token_type,homepage,categories,supply_circulating,supply_total,supply_max
project-galaxy,GAL (migrated to Gravity - G),GAL,561,ethereum,ethereum,https://galxe.com/,"Smart Contract Platform, SocialFi, NFT, BNB Chain Ecosystem, Binance Launchpool, Ethereum Ecosystem, Decentralized Identifier (DID), Zero Knowledge (ZK), DWF Labs Portfolio, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, Alameda Research Portfolio, DragonFly Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Quest-to-Earn",127749331.18734433,200000000.0,200000000.0
balancer,Balancer,BAL,576,ethereum,ethereum,https://balancer.finance/,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Gnosis Chain Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Index Coop Defi Index, Alameda Research Portfolio, DeFiance Capital Portfolio, Pantera Capital Portfolio, Energi Ecosystem, Polygon zkEVM Ecosystem, Huobi ECO Chain Ecosystem, Blockchain Capital Portfolio",64580537.0262452,69467495.78189042,96150704.0
kelp-gain,Kelp Gain,AGETH,575,ethereum,ethereum,https://kelpdao.xyz/gain/,"Decentralized Finance (DeFi), Ethereum Ecosystem, Restaking",18997.26706527828,18997.26706527828,
bc-token,BCGame Coin,BC,578,solana,solana,https://bc.game/,"Gambling (GambleFi), Solana Ecosystem",9990058566.90557,9990058566.90557,10000000000.0
audius,Audius,AUDIO,577,ethereum,ethereum,https://audius.co/,"Music, NFT, Ethereum Ecosystem, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, Pantera Capital Portfolio, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio",1348355853.0,1348355853.759209,1348355853.759209
mass-vehicle-ledger,MVL,MVL,579,ethereum,ethereum,https://mvlchain.io/,"Internet of Things (IOT), BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, DWF Labs Portfolio",27052958863.10265,27802958863.0,30000000000.0
dymension,Dymension,DYM,564,osmosis,osmosis,https://portal.dymension.xyz/,"Smart Contract Platform, Cosmos Ecosystem, Modular Blockchain, Osmosis Ecosystem, Rollups-as-a-Service (RaaS)",347440445.0,1000000000.0,
blockv,BLOCKv,VEE,634,ethereum,ethereum,https://blockv.io/,"NFT, Polygon Ecosystem, Ethereum Ecosystem, Optimism Ecosystem",3646271241.200255,3646271241.200255,3646271241.0
pha,PHALA,PHA,570,ethereum,ethereum,https://phala.network/,"Artificial Intelligence (AI), Infrastructure, Smart Contract Platform, Oracle, Polkadot Ecosystem, Ethereum Ecosystem, Interoperability, Layer 2 (L2), Zero Knowledge (ZK), DePIN, DWF Labs Portfolio, Rollup, AI Agents, Sora Ecosystem, AI Framework, Made in USA",806909980.7220496,1000000000.0,1000000000.0
beets-staked-sonic,Beets Staked Sonic,STS,582,sonic,sonic,https://beets.fi/,"Liquid Staking Tokens, Sonic Ecosystem",271872110.573416,271872110.573416,
shuffle-2,Shuffle,SHFL,583,ethereum,ethereum,https://shuffle.com,"Gambling (GambleFi), Ethereum Ecosystem",319901834.3036362,948423765.844615,1000000000.0
cookie,Cookie DAO,COOKIE,585,binance-smart-chain,binance-smart-chain,https://www.cookie.fun/,"Artificial Intelligence (AI), Marketing, Analytics, BNB Chain Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem, AI Agents, Binance Alpha Spotlight, InfoFi",591961401.7288837,999930153.0,1000000000.0
ark,ARK,ARK,584,,native,https://ark.io/,,190323394.0,190673544.0,
apu-s-club,Apu Apustaja,APU,580,ethereum,ethereum,https://apu.com,"Solana Ecosystem, Meme, Ethereum Ecosystem, Base Ecosystem, Frog-Themed, Hyperliquid Ecosystem, Murad Picks, Binance Alpha Spotlight, 4chan-Themed",337892157625.5295,337892157625.5295,420690000000.0
debridge,deBridge,DBR,573,solana,solana,https://debridge.finance/,"Solana Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent",3514363650.0,10000000000.0,10000000000.0
bim-2,BIM,BIM,589,base,base,https://bim.finance/,"Decentralized Finance (DeFi), Base Ecosystem",30000000.0,30000000.0,30000000.0
sats-ordinals,SATS (Ordinals),SATS,586,ordinals,ordinals,https://satscoin.vip/,"BRC-20, Bitcoin Ecosystem, Inscriptions",2100000000000000.0,2100000000000000.0,2100000000000000.0
spell-token,Spell,SPELL,588,ethereum,ethereum,https://abracadabra.money/,"Decentralized Finance (DeFi), Yield Farming, Avalanche Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Stablecoin Protocol",164639038029.3098,196008739620.0,210000000000.0
lisk,Lisk,LSK,591,ethereum,ethereum,https://lisk.com,"Smart Contract Platform, Ethereum Ecosystem, Layer 2 (L2), Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Lisk Ecosystem",200082497.3841127,400000000.0,400000000.0
onfa,ONFA,OFT,596,binance-smart-chain,binance-smart-chain,https://onfa.io,"Software as a service, BNB Chain Ecosystem",113505938.2164179,281763628.2164179,300000000.0
b3,B3 (Base),B3,593,base,base,https://b3.fun/,"Smart Contract Platform, Base Ecosystem, Gaming Blockchains",27267009247.727253,99999999999.99998,100000000000.0
chaingpt,ChainGPT,CGPT,592,binance-smart-chain,binance-smart-chain,https://www.chaingpt.org/,"Artificial Intelligence (AI), Smart Contract Platform, Decentralized Finance (DeFi), Analytics, NFT, BNB Chain Ecosystem, Solana Ecosystem, Launchpad, Ethereum Ecosystem, Telegram Apps, Discord Bots, ChainGPT Launchpad, Poolz Finance Launchpad, AI Agents, AI Applications, Binance Alpha Spotlight, AI Framework, DeFAI",856626648.0,997832389.0,1000000000.0
infinifi-usd,InfiniFi USD,IUSD,595,ethereum,ethereum,,"Ethereum Ecosystem, Yield-Bearing Stablecoin",80932093.75866747,80936314.784076,
zelcash,Flux,FLUX,586,,native,https://runonflux.com,"Artificial Intelligence (AI), Smart Contract Platform, Masternodes, DePIN, Proof of Work (PoW), Made in USA",383167334.4991484,383167334.4991484,440000000.0
ergo,Ergo,ERG,596,,native,https://ergoplatform.org/en/,"Smart Contract Platform, Layer 1 (L1), Proof of Work (PoW), Privacy Blockchain",81675324.0,97739924.0,
chromaway,Chromia,CHR,557,ethereum,ethereum,https://chromia.com/,"Artificial Intelligence (AI), Smart Contract Platform, Gaming (GameFi), NFT, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, Real World Assets (RWA), Modular Blockchain, Chromia Ecosystem, RWA Protocol",845681914.378197,845681914.378197,978064789.0
staked-usd1,staked USD1+,SUSD1+,600,binance-smart-chain,binance-smart-chain,https://app.lorenzo-protocol.xyz/otf/vault,"BNB Chain Ecosystem, Liquid Staking Tokens, Yield-Bearing Stablecoin",79965379.78078346,79965379.78078346,
egl1,EGL1,EGL1,602,binance-smart-chain,binance-smart-chain,https://eagles.land,Meme,966706534.7077601,1000000000.0,1000000000.0
everipedia,IQ,IQ,594,ethereum,ethereum,https://iq.wiki/,"Artificial Intelligence (AI), Big Data, Media, BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, AI Agents, GMCI DePIN Index, Galaxy Digital Portfolio, GMCI Index, AI Agent Launchpad, AI Framework, DeFAI",22716159587.929,22716159587.929,60000000000.0
block-4,Block,BLOCK,551,ethereum,ethereum,https://blockstreet.xyz/,"Launchpad, Ethereum Ecosystem, Capital Launchpad",470000000.0,1000000000.0,1000000000.0
quantixai,QuantixAI,QAI,602,ethereum,ethereum,https://quantixai.io/,Ethereum Ecosystem,804445.2023505567,10000000.0,10000000.0
tdccp,TDCCP,TDCCP,599,solana,solana,https://tdccpmeme.pw/,"Solana Ecosystem, Meme, Solana Meme",639999980.9,639999980.9,639999980.9
susda,sUSDa,SUSDA,605,ethereum,ethereum,https://www.avalonfinance.xyz/,"Stablecoins, Ethereum Ecosystem",78186194.67284563,78186194.67284563,
pundi-x-2,Pundi X,PUNDIX,599,ethereum,ethereum,https://pundix.com,"Decentralized Finance (DeFi), Wallets, Ethereum Ecosystem, Pundi AIFX Omnilayer Ecosystem",258386541.0999244,258386541.0999244,258386541.0999244
wrapped-aave-ethereum-usdt,Wrapped Aave Ethereum USDT,WAETHUSDT,592,ethereum,ethereum,,"Aave Tokens, Wrapped-Tokens, Ethereum Ecosystem",71769491.474714,71769491.474714,
cartesi,Cartesi,CTSI,538,ethereum,ethereum,https://cartesi.io/,"Infrastructure, Smart Contract Platform, BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Layer 2 (L2), Base Ecosystem, Binance Launchpad, Modular Blockchain, Layer 3 (L3), Rollup, Proof of Stake (PoS), Appchains, YZi Labs (Prev. Binance Labs) Portfolio",877385831.7900137,1000000000.0,1000000000.0
pocket-network,Pocket Network,POKT,604,,native,https://www.pokt.network/,"BNB Chain Ecosystem, Solana Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, DePIN, Base Ecosystem, Binance Alpha Spotlight",2011680128.050819,2351355446.249961,
coinshift-usdl-morpho-vault,Coinshift USDL Morpho Vault,CSUSDL,609,ethereum,ethereum,https://www.steakhouse.financial/,"Ethereum Ecosystem, Morpho Ecosystem",75448232.10592002,75448232.10592002,
magic,Treasure,MAGIC,612,arbitrum-one,arbitrum-one,https://treasure.lol/,"Artificial Intelligence (AI), Gaming (GameFi), NFT, Metaverse, Arbitrum Ecosystem, Ethereum Ecosystem, Layer 2 (L2), Zero Knowledge (ZK), Gaming Blockchains, Gaming Governance Token, Gaming Utility Token, AI Agents, AI Agent Launchpad",314456675.1496454,347687044.4673523,347714007.0
arcblock,Arcblock,ABT,602,ethereum,ethereum,https://www.arcblock.io/,"Artificial Intelligence (AI), Infrastructure, Ethereum Ecosystem, AI Framework, Made in USA",98580000.0,186000000.0,
vaultbridge-bridged-eth-katana,VaultBridge Bridged ETH (Katana),VBETH,603,katana,katana,,"Bridged-Tokens, Katana Ecosystem",17865.12372565198,17865.12372565198,
terrausd,TerraClassicUSD,USTC,616,terra,terra,https://www.terra-classic.money,"Stablecoins, USD Stablecoin, Seigniorage, Alleged SEC Securities, Osmosis Ecosystem, Stablecoin Protocol, DeFiance Capital Portfolio, Terra Classic Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Delphi Ventures Portfolio, Galaxy Digital Portfolio, Fiat-backed Stablecoin",5592715412.610634,6093848025.914393,
wrapped-fragsol,Wrapped fragSOL,WFRAGSOL,608,solana,solana,https://fragmetric.xyz,"Wrapped-Tokens, Solana Ecosystem",390559.728729638,390559.728729638,
straitsx-xusd,StraitsX XUSD,XUSD,614,ethereum,ethereum,https://www.straitsx.com/xusd,"Stablecoins, Ethereum Ecosystem",77560417.421,77560417.421,
relend-usdc,Relend USDC,REUSDC,618,ethereum,ethereum,https://relend.network/,"Decentralized Finance (DeFi), Ethereum Ecosystem",71531716.43391667,71531716.43391667,
dolomite,Dolomite,DOLO,625,berachain,berachain,https://dolomite.io/,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Automated Market Maker (AMM), Lending/Borrowing Protocols, Ethereum Ecosystem, Coinbase Ventures Portfolio, Venture Capital Portfolios, Dex Aggregator",377408080.0060828,998711769.2665092,1000000000.0
taiko,Taiko,TAIKO,615,ethereum,ethereum,https://taiko.xyz/,"Smart Contract Platform, BNB Chain Ecosystem, Ethereum Ecosystem, Layer 2 (L2), Zero Knowledge (ZK), Rollup, OKX Ventures Portfolio, Centralized Exchange (CEX) Product, Binance Alpha Spotlight",173122954.1823035,1000000000.0,1000000000.0
sui-bridged-ether-sui,Sui Bridged Ether (Sui),SBETH,621,sui,sui,,Bridged-Tokens,17352.62436333,17352.62436333,
andy-the-wisguy,ANDY ETH,ANDY,625,ethereum,ethereum,https://boysclubandy.com,"Meme, Ethereum Ecosystem, The Boy’s Club",1000000000000.0,1000000000000.0,1000000000000.0
milk-alliance,MiL.k,MLK,619,arbitrum-one,arbitrum-one,https://milkalliance.io/,"Retail, BNB Chain Ecosystem, Arbitrum Ecosystem",486855159.0,986245419.0,1300000000.0
tokamak-network,Tokamak Network,TON,617,ethereum,ethereum,https://tokamak.network/,"Infrastructure, Smart Contract Platform, Ethereum Ecosystem, Layer 2 (L2)",53426983.72053348,96032837.55697863,
tokpie,TOKPIE,TKP,622,ethereum,ethereum,https://tokpie.io,"BNB Chain Ecosystem, Ethereum Ecosystem",79293847.0,100000000.0,100000000.0
dent,Dent,DENT,613,ethereum,ethereum,https://www.dentwireless.com/,"Ethereum Ecosystem, DePIN",95654960452.73587,100000000000.0,
gems-vip,Gems VIP,GEMS,604,ethereum,ethereum,https://gems.vip,"Launchpad, Ethereum Ecosystem",612237363.6980958,838059738.7473755,843303980.0
civic,Civic,CVC,608,ethereum,ethereum,https://www.civic.com/,"Software as a service, Polygon Ecosystem, Ethereum Ecosystem, Decentralized Identifier (DID), Pantera Capital Portfolio, Energi Ecosystem, Blockchain Capital Portfolio",802000010.0,1000000000.0,
dkargo,dKargo,DKA,623,ethereum,ethereum,https://dkargo.io/,Ethereum Ecosystem,5000000000.0,5000000000.0,5000000000.0
felix-feusd,Felix feUSD,FEUSD,626,hyperevm,hyperevm,https://usefelix.xyz/,"Stablecoins, Synthetic Asset, Hyperliquid Ecosystem, Crypto-backed Stablecoin, HyperEVM Ecosystem",75004069.29685502,8961105936.699444,
moonbeam,Moonbeam,GLMR,611,,native,https://moonbeam.network/,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), Coinbase Ventures Portfolio, Proof of Stake (PoS), YZi Labs (Prev. Binance Labs) Portfolio",1002940578.0,1187933485.0,
unit-fartcoin,Unit Fartcoin,UFART,628,hyperevm,hyperevm,,"Hyperliquid Ecosystem, HyperEVM Ecosystem, Hyperunit Ecosystem",80098772.31,1000000000.0,1000000000.0
puff-the-dragon,Puff The Dragon,PUFF,636,mantle,mantle,https://puffthedragon.xyz/,"Meme, Ethereum Ecosystem, Mantle Ecosystem",888888888.0,888888888.0,888888888.0
sonic-svm,Sonic SVM,SONIC,629,solana,solana,https://www.sonic.game/,"Smart Contract Platform, Gaming (GameFi), Solana Ecosystem, Layer 2 (L2), Gaming Blockchains, Sonic SVM Ecosystem",360000000.0,2400000000.0,2400000000.0
vaultbridge-bridged-usdc-katana,VaultBridge Bridged USDC (Katana),VBUSDC,635,katana,katana,,"Bridged USDC, Bridged-Tokens, Bridged Stablecoin, Katana Ecosystem",74116366.344348,74116366.344348,
usdx,USDX,USDX,634,osmosis,osmosis,https://www.kava.io/overview,"Stablecoins, USD Stablecoin, Osmosis Ecosystem, Fiat-backed Stablecoin",111568045.0,111568045.0,
usd-coin-ethereum-bridged,Arbitrum Bridged USDC (Arbitrum),USDC.E,639,arbitrum-one,arbitrum-one,https://www.circle.com/blog/arbitrum-usdc-now-available,"Arbitrum Ecosystem, Bridged USDC, Bridged-Tokens, Bridged Stablecoin",73571427.76263,73571427.76263,
usual,Usual,USUAL,632,ethereum,ethereum,https://usual.money/,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Ethereum Ecosystem, Real World Assets (RWA), Base Ecosystem, Coinbase Ventures Portfolio, Stablecoin Protocol, YZi Labs (Prev. Binance Labs) Portfolio, Galaxy Digital Portfolio",1048664295.5183752,1324106143.133657,4000000000.0
wax,WAX,WAXP,637,wax,wax,https://wax.io/,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, Gaming Blockchains, Pantera Capital Portfolio, OKX Ventures Portfolio, Wax Ecosystem",3504099552.3982,3770303327.0,3770303327.0
supra,Supra,SUPRA,631,,native,https://supra.com/,"Infrastructure, Smart Contract Platform, Oracle, Layer 1 (L1), Animoca Brands Portfolio, Coinbase Ventures Portfolio, Cross-chain Communication, DeFAI, Made in USA, Supra Ecosystem",16261231648.88313,80196868754.35135,100000000000.0
saga-2,Saga,SAGA,627,saga,saga,https://www.saga.xyz/,"Artificial Intelligence (AI), Infrastructure, Smart Contract Platform, Binance Launchpool, Layer 1 (L1), Modular Blockchain, Appchains, Saga Ecosystem",282502096.0,1073978451.0,
sophon,Sophon,SOPH,640,ethereum,ethereum,https://sophon.xyz/,"Smart Contract Platform, BNB Chain Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Layer 2 (L2), Base Ecosystem, Binance HODLer Airdrops, Binance Alpha Spotlight",2000000000.0,10000000000.0,10000000000.0
lift-dollar,Lift Dollar,USDL,642,arbitrum-one,arbitrum-one,https://liftdollar.com/,"Stablecoins, USD Stablecoin, Ethereum Ecosystem, Fiat-backed Stablecoin",72701094.00666171,72701094.00666171,
lagrange,Lagrange,LA,626,ethereum,ethereum,https://www.lagrangefoundation.org,"Artificial Intelligence (AI), Ethereum Ecosystem, Zero Knowledge (ZK), Binance HODLer Airdrops, Binance Alpha Spotlight",193000000.0,1000000000.0,
ong,Ontology Gas,ONG,639,ontology,ontology,https://ont.io/,"Smart Contract Platform, Layer 1 (L1)",421943185.0414432,1000000000.0,1000000000.0
scroll,Scroll,SCR,635,scroll,scroll,https://scroll.io/,"Smart Contract Platform, Binance Launchpool, Layer 2 (L2), Scroll Ecosystem",190000000.0,1000000000.0,1000000000.0
soon-2,SOON,SOON,663,solana,solana,https://soo.network/,"Infrastructure, Smart Contract Platform, BNB Chain Ecosystem, Layer 2 (L2), Base Ecosystem, Cross-chain Communication, Binance Alpha Spotlight",235066386.5767742,969999964.5767742,
steem,Steem,STEEM,643,,native,https://steem.com/,SocialFi,523778374.475,523837878.604,
whiteheart,Whiteheart,WHITE,667,ethereum,ethereum,https://www.whiteheart.finance/,"Decentralized Finance (DeFi), Derivatives, Ethereum Ecosystem",8888.0,8888.0,8888.0
iexec-rlc,iExec RLC,RLC,642,ethereum,ethereum,http://iex.ec/,"Artificial Intelligence (AI), Oracle, Arbitrum Ecosystem, Ethereum Ecosystem, DePIN, AI Agents, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index",72382548.06525737,86999784.9868455,86999784.9868455
peaq-2,peaq,PEAQ,647,peaq,peaq,https://www.peaq.network/,"Smart Contract Platform, Polkadot Ecosystem, BNB Chain Ecosystem, Layer 1 (L1), DePIN, Outlier Ventures Portfolio, Binance Alpha Spotlight, Peaq Ecosystem",1098490385.916507,4307896013.028141,
milady-cult-coin,Milady Cult Coin,CULT,649,ethereum,ethereum,https://cult.inc/,"Meme, Ethereum Ecosystem, Airdropped Tokens by NFT Projects, 4chan-Themed",45832294420.82214,99999999999.99998,100000000000.0
dogs-2,Dogs,DOGS,644,the-open-network,the-open-network,https://t.me/dogshouse_bot,"Meme, Dog-Themed, TON Ecosystem, TON Meme",516750000000.0,550000000000.0,550000000000.0
bankercoin-2,BankrCoin,BNKR,658,base,base,https://bankr.bot,"Artificial Intelligence (AI), Base Ecosystem, AI Agents, Clanker Ecosystem, DeFAI",99999999999.99998,99999999999.99998,100000000000.0
newton-protocol,Newton Protocol,NEWT,648,ethereum,ethereum,https://newt.foundation/,"Artificial Intelligence (AI), BNB Chain Ecosystem, Ethereum Ecosystem, Binance HODLer Airdrops, DeFAI",215000000.0,1000000000.0,1000000000.0
staked-frax,Staked FRAX,SFRAX,656,arbitrum-one,arbitrum-one,https://app.frax.finance/sfrax/stake,"Decentralized Finance (DeFi), USD Stablecoin, BNB Chain Ecosystem, Avalanche Ecosystem, Arbitrum Ecosystem, Liquid Staking Tokens, Ethereum Ecosystem, Optimism Ecosystem, Fiat-backed Stablecoin",61373599.13507902,61373599.13507902,
space-id,SPACE ID,ID,645,binance-smart-chain,binance-smart-chain,https://space.id/,"NFT, BNB Chain Ecosystem, Ethereum Ecosystem, Binance Launchpad, DWF Labs Portfolio, YZi Labs (Prev. Binance Labs) Portfolio",430506132.0,1996617244.0,2000000000.0
incrypt,Incrypt,INC,653,solana,solana,https://incrypt.com.au,"Gaming (GameFi), Solana Ecosystem",6459600000.0,20999999133.17535,21000000000.0
liqwid-finance,Liqwid Finance,LQ,659,cardano,cardano,https://www.liqwid.finance/,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Cardano Ecosystem",20211724.928212,21000000.0,21000000.0
kyber-network-crystal,Kyber Network Crystal,KNC,654,ethereum,ethereum,https://kyber.network/,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, ZkSync Ecosystem, Linea Ecosystem, Pantera Capital Portfolio, Polygon zkEVM Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio",170152851.23024455,240458718.7786428,252301550.0
